id,title,source_type,publisher,date,url_or_path,evidence_grade,notes
SRC-robotics-013,Unitree H1 humanoid robot product page,product_page,Unitree Robotics,2026,https://www.unitree.com/h1/,A,2026-04-28 verified reachable; full-size humanoid specifications
SRC-robotics-014,Unitree G1-D end-to-end platform for humanoid robot,product_page,Unitree Robotics,2026,https://www.unitree.com/G1-D,A,2026-04-28 verified reachable; data and training platform signal
SRC-robotics-015,AGIBOT A2 product page,product_page,AGIBOT,2026,https://www.agibot.com/products/A2,A,2026-04-28 verified reachable; product specifications
SRC-robotics-016,AGIBOT products page,product_page,AGIBOT,2026,https://www.agibot.com/products,A,2026-04-28 verified reachable; product matrix and embodied AI platform/data service signal
SRC-robotics-017,NVIDIA Isaac GR00T N1 press release,technology_platform,NVIDIA,2025-03-18,https://investor.nvidia.com/news/press-release-details/2025/NVIDIA-Announces-Isaac-GR00T-N1--the-Worlds-First-Open-Humanoid-Robot-Foundation-Model--and-Simulation-Frameworks-to-Speed-Robot-Development/default.aspx,A,2026-04-28 verified reachable; foundation model and simulation/data flywheel
SRC-robotics-018,NVIDIA Isaac GR00T developer page,technology_platform,NVIDIA Developer,2026,https://developer.nvidia.com/project-gr00t,A,2026-04-28 verified reachable; robotics foundation model development platform
SRC-robotics-019,Tesla AI & Robotics,company_profile,Tesla,2026,https://www.tesla.com/AI,A,2026-04-28 verified reachable; Optimus positioning and robotics hiring skill map
SRC-robotics-020,LimX Dynamics official website,company_profile,逐际动力 LimX Dynamics,2026,https://www.limxdynamics.com/,A,2026-04-28 verified reachable; humanoid robot Oli and embodied Agentic OS
SRC-robotics-021,ROBOTERA official website,company_profile,星动纪元 RobotEra,2026,https://www.robotera.com/,A,2026-04-28 verified reachable; humanoid robots and dexterous hand product matrix
SRC-robotics-022,X2Robot official website,company_profile,自变量机器人,2026,https://www.x2robot.com/,A,2026-04-28 verified reachable; WALL-A embodied operation model and robot embodiments
SRC-robotics-023,MagicLab official website,company_profile,魔法原子 MagicLab,2026,https://www.magiclab.top/,A,2026-04-28 verified reachable; humanoid and quadruped robot product matrix
SRC-robotics-024,DOBOT official website,company_profile,越疆科技 DOBOT,2026,https://www.dobot.cn/,A,2026-04-28 verified reachable; collaborative robots and embodied intelligent robots
SRC-robotics-025,JAKA official website,company_profile,节卡机器人 JAKA,2026,https://www.jaka.com/zh,A,2026-04-28 verified reachable; collaborative robots and embodied intelligent robot product line
SRC-robotics-026,AUBO Robotics official website,company_profile,遨博智能 AUBO,2026,https://www.aubo-robotics.cn/,A,2026-04-28 verified reachable; collaborative robots and application scenarios
SRC-robotics-027,SIASUN official website,company_profile,新松机器人 SIASUN,2026,https://www.siasun.com/,A,2026-04-28 verified reachable; industrial/mobile/special robots and intelligent manufacturing
SRC-robotics-028,EFORT official website,company_profile,埃夫特 EFORT,2026,https://www.efort.com.cn/,A,2026-04-28 verified reachable; industrial robots and cross-industry intelligent manufacturing
SRC-robotics-029,Geek+ company page,company_profile,极智嘉 Geek+,2026,https://www.geekplus.com/zh/company,A,2026-04-28 verified reachable; AMR and smart logistics company profile
SRC-robotics-030,Quicktron official website,company_profile,快仓智能 Quicktron,2026,https://www.quicktron.com.cn/,A,2026-04-28 verified reachable; AMR deployments and logistics solutions
SRC-robotics-031,YOUIBOT official website,company_profile,优艾智合 YOUIBOT,2026,https://zh.youibot.com/,A,2026-04-28 verified reachable; industrial embodied intelligence and mobile manipulation
SRC-robotics-032,Zhongda Leader official website,company_profile,中大力德,2026,https://www.zdld-motor.com/,A,2026-04-28 verified reachable; motors reducers robot components and humanoid modules
SRC-robotics-033,优必选2025年总营收20.01亿元 全尺寸具身智能人形机器人收入占比超四成,financial_news,证券时报网,2026-03-31,https://www.stcn.com/article/detail/3718329.html,B,2026-04-28 verified reachable; secondary report of UBTECH 2025 results, cross-check with HKEX filing
SRC-robotics-034,具身智能业务放量 绿的谐波2025年归母净利润同比增长121.42%,financial_news,上海证券报/新浪财经,2026-04-23,https://finance.sina.com.cn/roll/2026-04-23/doc-inhvnnxa8688083.shtml?froms=ggmp,B,2026-04-28 verified reachable; secondary report of Leaderdrive 2025 annual and 2026 Q1 results
SRC-robotics-035,新松机器人2025年营收41亿元 创新投入助力国产机器人产业升维,financial_news,证券时报网,2026-04-24,https://www.stcn.com/article/detail/3803140.html,B,2026-04-28 verified reachable; secondary report of SIASUN 2025 annual results and embodied AI institute
SRC-robotics-036,步科股份2025年报点评：机器人业务高速增长,brokerage_summary,中原证券研究所/新浪财经,2026-04-24,https://finance.sina.com.cn/wm/2026-04-24/doc-inhvpyyn4876800.shtml,B,2026-04-28 verified reachable; Kinco 2025 revenue/profit and robot industry revenue share
SRC-robotics-037,奥比中光2026年一季度营收净利双增长 前瞻卡位机器人赛道,financial_news,证券时报网,2026-04-24,https://www.stcn.com/article/detail/3807309.html,B,2026-04-28 verified reachable; Orbbec 2025 annual and 2026Q1 performance, robot customer progress
SRC-robotics-038,柯力传感2025年上半年营收6.85亿元 归母净利润1.73亿元,financial_news,仪表网/智能制造网,2025-09-01,https://www.gkzhan.com/news/detail/184960.html,B,2026-04-28 verified reachable; Keli Sensing H1 performance and robot force sensor coverage
SRC-robotics-039,六维力传感器领域现军备竞赛 柯力传感如何打开机器人业务新增长极,industry_media,爱集微/新浪财经,2025-11-24,https://finance.sina.com.cn/stock/t/2025-11-24/doc-infyphky3800607.shtml,B,2026-04-28 verified reachable; Keli six-axis force sensor strategy and 2025Q3 data
SRC-robotics-040,汇川技术2026年一季度营收增12.98% 净利降23.39%,financial_news,DoNews,2026-04-27,https://www.donews.com/news/detail/8/6532063.html,B,2026-04-28 verified reachable; Inovance 2026Q1 revenue profit and cash flow pressure
SRC-robotics-041,汇川技术2025年半年度报告摘要,filing_summary,汇川技术/新浪财经,2025-08-27,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?CompanyCode=80144658&gather=1&id=11361371,S,2026-04-28 verified reachable; Inovance humanoid robot parts and embodied scenario solution progress
SRC-robotics-042,双环传动2025Q2业绩表现亮眼 机器人减速器星辰大海,brokerage_summary,财富动力网/新浪财经,2025-08-29,https://finance.sina.com.cn/roll/2025-08-29/doc-infnqzvq6151175.shtml,B,2026-04-28 verified reachable; Shuanghuan H1 main business and reducer growth
SRC-robotics-043,优必选2025年报深度解析：人形机器人收入暴增22倍,financial_news,华尔街见闻,2026-03-31,https://wallstreetcn.com/articles/3768895,B,2026-04-28 verified reachable; UBTECH 2025 revenue, loss, cash and humanoid robot data
SRC-robotics-044,AGIBOT Open AGIBOT WORLD 2026,company_data_platform,AGIBOT,2026,https://www.agibot.com/article/231/detail/54.html,A,2026-05-26 verified; real-world robot dataset modalities cleaning validation hierarchical annotations and phased release
SRC-robotics-046,IO-AI TECH Robotics and embodied AI data infrastructure,company_data_platform,IO-AI TECH,2026,https://io-ai.tech/,A,2026-05-26 verified; TeleXperience SenseXperience EmbodiFlow products and customer logos
SRC-robotics-047,Robotin 具身智能数据平台,company_data_platform,感进机器人 Robotin,2026,https://robotin.cc/,A,2026-05-26 verified; real-world physical interaction data and customized embodied data solutions
SRC-robotics-048,FirstMove Egocentric Data Engine for Robotics,company_data_platform,FirstMoveAI,2026,https://cn.thefirstmove.ai/,A,2026-05-26 site JS-only in browser; search snippet verified mission and egocentric/no-embodiment data positioning; needs cross-check
SRC-robotics-049,智源具身一站式平台,open_data_platform,ModelScope/BAAI,2026,https://modelscope.cn/brand/view/baai-roboxstudio,A,2026-05-26 search snippet verified; aggregates Open X-Embodiment RoboMIND Bridge DROID Agibot OpenLoong with standardized format processing
SRC-robotics-050,Galaxea company about,company_profile,星海图 Galaxea,2026,https://galaxea-ai.com/cn/about,A,2026-05-26 verified; customers and needs include algorithm development scenario deployment and data collection
SRC-robotics-051,Enhance Robot Learning with Synthetic Trajectory Data Generated by World Foundation Models,technology_platform,NVIDIA Developer,2025-06,https://developer.nvidia.com/blog/enhance-robot-learning-with-synthetic-trajectory-data-generated-by-world-foundation-models/,A,2026-05-26 verified; GR00T-Dreams synthetic trajectory workflow using Cosmos
SRC-robotics-052,LeRobot GitHub repository,open_source_tooling,Hugging Face,2026,https://github.com/huggingface/lerobot,S,2026-05-26 verified; data fragmentation LeRobotDataset MP4 Parquet tools and ICLR citation
SRC-robotics-053,LeRobotDataset v3.0 documentation,documentation,Hugging Face,2026,https://github.com/huggingface/lerobot/blob/main/docs/source/lerobot-dataset-v3.mdx,S,2026-05-26 verified; standardized multimodal robot learning dataset format with metadata streaming and v3 layout
SRC-robotics-054,Open X-Embodiment: Robotic Learning Datasets and RT-X Models,paper,arXiv,2023-10-13,https://arxiv.org/abs/2310.08864,S,2026-05-26 verified; 22 robots 21 institutions 527 skills 160266 tasks standardized format
SRC-robotics-055,DROID: A Large-Scale In-The-Wild Robot Manipulation Dataset,paper,arXiv,2024-03-19,https://arxiv.org/abs/2403.12945,S,2026-05-26 verified; 76k demonstrations 350 hours 564 scenes 84 tasks 50 collectors
SRC-robotics-056,Octo: An Open-Source Generalist Robot Policy,paper,arXiv,2024-05-20,https://arxiv.org/abs/2405.12213,S,2026-05-26 verified; trained on 800k Open X-Embodiment trajectories and finetuning baseline
SRC-robotics-057,RoboMIND: Benchmark on Multi-embodiment Intelligence Normative Data for Robot Manipulation,paper,arXiv,2024-12-18,https://arxiv.org/abs/2412.13877,S,2026-05-26 verified; 107k trajectories 479 tasks 96 object classes and 5k failure demonstrations
SRC-robotics-058,AgiBot World Colosseo: A Large-scale Manipulation Platform for Scalable and Intelligent Embodied Systems,paper,arXiv,2025-03-09,https://arxiv.org/abs/2503.06669,S,2026-05-26 verified; over 1M trajectories 217 tasks five scenarios human-in-the-loop verification GO-1
SRC-robotics-059,RoboTwin: Dual-Arm Robot Benchmark with Generative Digital Twins,paper,arXiv,2025-04-17,https://arxiv.org/abs/2504.13059,S,2026-05-26 verified; generative digital twins for dual-arm data generation and real-world-aligned evaluation
SRC-robotics-060,MimicGen: A Data Generation System for Scalable Robot Learning using Human Demonstrations,paper,arXiv,2023-10-26,https://arxiv.org/abs/2310.17596,S,2026-05-26 verified; around 200 human demos generate 50k plus demonstrations across 18 tasks
SRC-robotics-061,pi0: A Vision-Language-Action Flow Model for General Robot Control,paper,Physical Intelligence,2024,https://www.physicalintelligence.company/download/pi0.pdf,S,2026-05-26 verified PDF; VLM backbone cross-embodiment dataset flow-matching action expert and 7 robot configurations 68 tasks
SRC-robotics-062,NVIDIA Isaac GR00T N1: An Open Foundation Model for Humanoid Robots,research_page,NVIDIA Research,2025-03-17,https://research.nvidia.com/publication/2025-03_nvidia-isaac-gr00t-n1-open-foundation-model-humanoid-robots,A,2026-05-26 verified; VLA trained on egocentric human videos real/sim robot trajectories and synthetic data
SRC-robotics-063,RoboBrain 2.0 Technical Report,paper,arXiv/BAAI,2025-07-02,https://arxiv.org/abs/2507.02029,S,2026-05-26 verified; details model architecture data construction multi-stage training infrastructure and applications
SRC-robotics-064,RoboMIND 2.0: A Multimodal Bimanual Mobile Manipulation Dataset for Generalizable Embodied Intelligence,paper,arXiv,2025-12-31,https://arxiv.org/abs/2512.24653,S,2026-05-26 verified; over 310K dual-arm manipulation trajectories six embodiments 739 tasks with tactile and mobile manipulation episodes
SRC-robotics-065,Universal Manipulation Interface project page,project_page,Stanford/Columbia/Toyota Research Institute,2024,https://umi-gripper.github.io/,A,2026-05-26 verified; official UMI website with hardware design policy robustness experiments and data collection throughput
SRC-robotics-066,Universal Manipulation Interface: In-The-Wild Robot Teaching Without In-The-Wild Robots,paper,Robotics: Science and Systems/arXiv,2024,https://arxiv.org/abs/2402.10329,S,2026-05-26 verified; UMI paper covering handheld gripper GoPro VIO relative trajectory latency matching Zarr-style pipeline and experiments
SRC-robotics-067,Universal Manipulation Interface GitHub repository,open_source_repository,real-stanford,2024,https://github.com/real-stanford/universal_manipulation_interface,S,2026-05-26 verified; MIT repo with installation SLAM pipeline Zarr generation training and deployment instructions
SRC-robotics-068,UMI Robot Dataset Community,data_format,UMI community,2026,https://umi-data.github.io/,A,2026-05-26 verified; UMI dataset principles dataset listing and Zarr format structure
SRC-robotics-069,Fast-UMI: A Scalable and Hardware-Independent Universal Manipulation Interface,paper/project,Shanghai AI Lab and collaborators,2024,https://arxiv.org/abs/2409.19499,S,2026-05-26 verified via project and ar5iv; redesign with T265 pose tracking decoupled gripper hardware ROS collection and conversion tools
SRC-robotics-070,UMI-3D: Extending Universal Manipulation Interface from Vision-Limited to 3D Spatial Perception,paper/project,University of Hong Kong/USTC Physical Intelligence Laboratory,2026-04-15,https://arxiv.org/abs/2604.14089,S,2026-05-26 verified; LiDAR-centric SLAM low-cost 3D extension for occlusion weak texture and dynamic scenes
SRC-robotics-071,Actuated Version of the Universal Manipulation Interface Gripper,open_source_repository,Actuated-UMI,2024,https://github.com/actuated-umi/actuated-umi-gripper,S,2026-05-26 verified; open-source Dynamixel actuated UMI gripper mechanical files BoM 3D printing assembly and MIT license
SRC-robotics-072,TacUMI: A Multi-Modal Universal Manipulation Interface for Contact-Rich Tasks,paper/project,Technical University of Munich and collaborators,2026-01-21,https://arxiv.org/abs/2601.14550,S,2026-05-26 verified; UMI-like multimodal gripper with ViTac force-torque pose tracker and segmentation framework
SRC-robotics-073,In-the-Wild Compliant Manipulation with UMI-FT,paper,arXiv,2026-01-15,https://arxiv.org/abs/2601.09988,S,2026-05-26 verified; UMI-FT with finger-level six-axis force-torque sensors RGB depth pose and adaptive compliance policy
SRC-robotics-074,MV-UMI: A Scalable Multi-View Interface for Cross-Embodiment Learning,paper,arXiv,2025-09-23,https://arxiv.org/abs/2509.18757,S,2026-05-26 verified; adds third-person view to egocentric UMI for broader scene understanding and reports about 47 percent improvement across three tasks
SRC-robotics-075,Dobb-E: On Bringing Robots Home,project_page,New York University and collaborators,2023,https://www.dobb-e.com/,A,2026-05-26 verified; home robot data collection with reacher-grabber stick iPhone open-source stack models and hardware designs
SRC-robotics-076,GELLO: A General Low-Cost and Intuitive Teleoperation Framework for Robot Manipulators,paper,arXiv,2023-09-22,https://arxiv.org/abs/2309.13037,S,2026-05-26 verified; low-cost 3D printed teleoperation controllers for Franka UR5 and xArm with user study
SRC-robotics-077,Mobile ALOHA: Learning Bimanual Mobile Manipulation with Low-Cost Whole-Body Teleoperation,paper,arXiv,2024-01-04,https://arxiv.org/abs/2401.02117,S,2026-05-26 verified; low-cost whole-body bimanual teleoperation and co-training with static and mobile manipulation datasets
SRC-robotics-078,Data Scaling Laws in Imitation Learning for Robotic Manipulation,paper,arXiv,2024,https://arxiv.org/abs/2410.18647,S,2026-05-26 verified; over 40000 demonstrations and over 15000 real-world robot rollouts using UMI setup and Diffusion Policy backbone
SRC-robotics-079,Diffusion Policy: Visuomotor Policy Learning via Action Diffusion,paper,arXiv,2023,https://arxiv.org/abs/2303.04137,S,2026-05-26 verified; core visuomotor policy method used by UMI experiments
SRC-robotics-080,Learning Fine-Grained Bimanual Manipulation with Low-Cost Hardware,paper,arXiv,2023,https://arxiv.org/abs/2304.13705,S,2026-05-26 verified; ACT and ALOHA low-cost bimanual manipulation reference
SRC-robotics-081,北京经济技术开发区关于推动具身智能机器人创新发展的若干措施,policy,北京经济技术开发区管理委员会,2025-08-12,https://kfqgw.beijing.gov.cn/zwgkkfq/2024zcwj/202508/t20250812_4171688.html,S,2026-05-27 verified by subagent; data collection scenarios training fields data vouchers and data transaction support
SRC-robotics-082,北京人形机器人创新中心具身智能数据训练基地,policy_news,北京市科学技术委员会/中关村管委会,2025-07-24,https://kw.beijing.gov.cn/xwdt/kcyx/xwdtscyqld/202507/t20250724_4156535.html,S,2026-05-27 verified by subagent; real-scene data training base with motion capture evaluation wrong-question notebook and teleoperation
SRC-robotics-083,上海市具身智能产业发展实施方案,policy,上海市人民政府,2025-08-06,https://www.shanghai.gov.cn/nw12344/20250806/f9cb53544505426d807055ca20bd69fc.html,S,2026-05-27 verified by subagent; embodied corpus high-quality datasets digital-twin training fields and public platforms
SRC-robotics-084,上海虚实融合具身智能训练场标准化试点,standard_policy,上海市人民政府,2025-10-14,https://www.shanghai.gov.cn/nw15343/20251014/d0339346ade141b4a886722c3b3ed3af.html,S,2026-05-27 verified by subagent; standardization pilot for Shanghai main training field plus national branch fields
SRC-robotics-085,深圳市加快打造人工智能先锋城市行动计划,policy,深圳市科技创新局,2025-04-29,https://stic.sz.gov.cn/gkmlpt/content/12/12052/mpost_12052515.html,S,2026-05-27 verified by subagent; embodied robot data acquisition teleoperation human demonstration real-machine and simulation platforms
SRC-robotics-086,广东省人工智能赋能制造业高质量发展行动方案,policy,广东省人民政府,2026-01-12,https://www.gd.gov.cn/zwgk/wjk/qbwj/ybh/content/post_4787001.html,S,2026-05-27 verified by subagent; industrial datasets training coupons open ecosystem and embodied intelligence training field system
SRC-robotics-087,杭州市智能机器人产业强链补链行动方案政策解读,policy_interpretation,杭州市人民政府公报,2026,https://zfgb.hangzhou.gov.cn/15/101220263/t104220263014/530114.shtml,S,2026-05-27 verified by subagent; district-level mid-test bases virtual training fields offline spatial intelligence training and robot valley
SRC-robotics-088,德清具身智能数据采集训练场,policy_news,浙江省经济和信息化厅,2026-03-26,https://zjic.zj.gov.cn/zkdt/rdzx/202603/t20260326_24007563.shtml,S,2026-05-27 verified by subagent; 8000 square meter data collection training field with visual depth force data and physical AI data base
SRC-robotics-089,安徽省智能机器人产业发展行动方案,policy_repost,铜陵市人民政府,2026,https://www.tl.gov.cn/tlsrmzf/c000841/pc/content/content_1995691327649275904.html,S,2026-05-27 verified by subagent from official repost; data training fields open ecosystem public service platform and subsidies
SRC-robotics-090,IO-AI EmbodiFlow product page,company_data_platform,IO-AI TECH,2026,https://io-ai.tech/zh/embodiflow/,A,2026-05-27 verified by subagent; multimodal embodied data labeling management and export with LeRobot HDF5 MCAP compatibility
SRC-robotics-091,腾讯云与 IO-AI 联合推出具身智能数据平台,company_partner_case,腾讯云开发者社区,2026,https://developer.cloud.tencent.com/article/2635361,A,2026-05-27 verified by subagent; one-stop data platform compatible with 50+ robot forms and multimodal synchronized collection
SRC-robotics-092,Galaxea Open-World Dataset,dataset,Hugging Face/OpenGalaxea,2026,https://huggingface.co/datasets/OpenGalaxea/Galaxea-Open-World-Dataset,S,2026-05-27 verified by subagent; LeRobot schema with multi-camera RGB video robot state action task and quality metadata
SRC-robotics-093,Psi Data embodied dexterous manipulation data,company_data_platform,灵初智能 PsiBot,2026,https://www.psibot.ai/products_zh/product_psi-data_zh/,A,2026-05-27 verified by subagent; exoskeleton and in-house data field for dexterous operation data collection
SRC-robotics-094,GenRobot embodied intelligence data service,company_data_platform,简智新创 GenRobot,2026,https://cn.genrobot.com/,A,2026-05-27 verified by subagent; Gen EgoData Gen Matrix data governance and graded DaaS services
SRC-robotics-095,Oopsie Data manipulation failure dataset project,dataset_project,Oopsie Data contributors,2026,https://oopsie-data.com/,S,2026-05-27 verified by subagent; dedicated project for collecting annotating and using robot manipulation failure trajectories
SRC-robotics-096,Oopsie Data format documentation,documentation,Oopsie Data contributors,2026,https://oopsie-data.com/format/,S,2026-05-27 verified by subagent; HDF5 episode schema with success failure description taxonomy severity observations states and actions
SRC-robotics-097,LeRobot human-in-the-loop data collection documentation,documentation,Hugging Face,2026,https://github.com/huggingface/lerobot/blob/main/docs/source/hil_data_collection.mdx,S,2026-05-27 verified by subagent; HIL and DAgger workflow for autonomous segments human corrections and repeated fine-tuning
SRC-robotics-098,HIL-SERL: Precise and Dexterous Robotic Manipulation via Human-in-the-Loop Reinforcement Learning,paper,arXiv,2024-10-29,https://arxiv.org/abs/2410.21845,S,2026-05-27 verified by subagent; human intervention as sparse reward and online correction data for precise manipulation
SRC-robotics-099,Recovery and Correction: Improving Robotic Manipulation with Real-World Failed Data,paper,arXiv,2025-09-09,https://arxiv.org/abs/2509.07953,S,2026-05-27 verified by subagent; recovery and correction recipe for learning from failed real-world robot data
SRC-robotics-100,Learning while Deploying: Bridging Train-Test Gaps in Robot Manipulation,paper,arXiv,2026-05-01,https://arxiv.org/abs/2605.00416,S,2026-05-27 verified by subagent; deployment-time robot learning from real rollouts and human feedback
SRC-robotics-101,UMI-3D hardware repository,open_source_repository,Physical Intelligence Laboratory,2026,https://github.com/Physical-Intelligence-Laboratory/UMI-3D-Hardware,S,2026-05-27 verified by subagent; Apache-2.0 BOM CAD wiring and low-cost China-friendly Livox Hikrobot ZLKC hardware route
SRC-robotics-102,CoinFT force-torque fingertip sensor project,hardware_project,Stanford,2026,https://coin-ft.github.io/,A,2026-05-27 verified by subagent; low-cost fingertip force-torque sensor but CC BY-NC-SA 4.0 creates commercial licensing constraint
SRC-robotics-103,LimX Dynamics about page,company_profile,逐际动力 LimX Dynamics,2026,https://www.limx.cn/zh/about,A,2026-06-04 verified; AI-driven humanoid company positioning timeline R&D ratio address and three core technology pillars
SRC-robotics-104,LimX TRON 1 product page,product_page,逐际动力 LimX Dynamics,2026,https://www.limxdynamics.com/en/products/tron1,A,2026-06-04 verified; multi-form biped robot three-in-one modular feet SDK Python Sim2Real and user cases
SRC-robotics-105,TRON 1 user manual,user_manual,逐际动力 LimX Dynamics,2025,https://support.limxdynamics.com/file/TRON1-%E7%94%A8%E6%88%B7%E6%89%8B%E5%86%8C-V1.0.pdf,A,2026-06-04 browser verified PDF content; automated raw capture failed due expired certificate; technical specifications battery payload speed interfaces and safety notes need later durable capture
SRC-robotics-106,LimX Oli product page,product_page,逐际动力 LimX Dynamics,2026,https://www.limxdynamics.com/en/products/oli,A,2026-06-04 verified; full-size humanoid 165cm 31 DoF bilingual voice interaction SDK URDF and application scenarios
SRC-robotics-107,LimX TRON 2 product page,product_page,逐际动力 LimX Dynamics,2026,https://www.limxdynamics.com/en/products/tron2,A,2026-06-04 verified; tri-form robot dual arms wheeled legs sole 10kg payload native VLA data training inference workflow
SRC-robotics-108,FluxVLA Engine documentation,open_source_tooling,逐际动力 LimX Dynamics,2026,https://fluxvla.limxdynamics.com/,S,2026-06-04 verified; full-stack VLA engineering platform data training evaluation deployment real-robot inference and model support
SRC-robotics-109,FluxVLA GitHub repository,open_source_repository,FluxVLA/LimX Dynamics,2026,https://github.com/FluxVLA/FluxVLA,S,2026-06-04 verified; Apache-2.0 repository with VLA benchmarks datasets and release history
SRC-robotics-110,逐际动力完成2亿美元B轮融资,financial_news,证券时报网,2026-02-02,https://www.stcn.com/article/detail/3624874.html,B,2026-06-04 verified; Series B investors strategic investors and planned R&D market investment
SRC-robotics-111,逐际动力半年完成5亿元A轮系列融资,financial_news,盖世汽车,2025-03-10,https://auto.gasgoo.com/news/202503/10I70420134C601.shtml,B,2026-06-04 verified; A+ financing half-year A-series total 500m RMB investors VGM TRON1 delivery claims
SRC-robotics-112,机器人一级融资持续创新高行业周报,brokerage_report,国金证券研究所/东方财富,2026-04-12,https://pdf.dfcfw.com/pdf/H3_AP202604131821146133_1.pdf,A,2026-06-04 verified PDF; embodied AI private financing table lists LimX founded 2022-01 six rounds Series B and USD 1.2bn valuation estimate
SRC-robotics-113,逐际张巍：人形机器人不进工厂，具身不堆真机数据,founder_interview,晚点LatePost/新浪转载,2025-02-17,https://finance.sina.cn/2025-02-17/detail-inekumna3941648.d.html,B,2026-06-04 verified; founder strategy interview on tool-company positioning robot body plus AI software tools model factory data strategy and avoiding direct factory solution delivery
SRC-robotics-114,NVIDIA Isaac Sim developer page,technology_platform,NVIDIA Developer,2026,https://developer.nvidia.com/Isaac-sim,A,2026-06-04 official page; robotics simulation synthetic data teleoperation ROS bridge and deployment entry for physical AI workflows
SRC-robotics-115,NVIDIA Isaac Lab developer page,technology_platform,NVIDIA Developer,2026,https://developer.nvidia.com/isaac/lab,A,2026-06-04 official page; open-source modular robot learning framework on Isaac Sim and foundation framework for Isaac GR00T
SRC-robotics-116,OpenPI GitHub repository,open_source_repository,Physical Intelligence,2026,https://github.com/Physical-Intelligence/openpi,S,2026-06-04 official repo; open-source models and packages for robotics including pi0 and pi0.5 training and inference infrastructure
SRC-robotics-117,OpenVLA GitHub repository,open_source_repository,OpenVLA contributors,2026,https://github.com/openvla/openvla,S,2026-06-04 official repo; open-source VLA model with installation fine-tuning training from scratch and evaluation docs
SRC-robotics-118,robomimic official documentation,open_source_tooling,Stanford/UT Austin,2026,https://robomimic.github.io/,S,2026-06-04 official project page; framework for robot learning from demonstration with datasets and offline imitation learning algorithms
SRC-robotics-119,LIBERO documentation,benchmark,Lifelong Robot Learning,2026,https://lifelong-robot-learning.github.io/LIBERO/html/,S,2026-06-04 official docs; lifelong robot learning benchmark used for knowledge transfer and VLA evaluation
SRC-robotics-120,ManiSkill official website,simulation_benchmark,ManiSkill,2026,https://www.maniskill.ai/,S,2026-06-04 official site; open-source platform for robot simulation infinite robot data generation and generalizable robot AI
